Track,Danceability_scaled,Loudness_scaled,Cluster
For You,-1.9206441558832608,1.1604425848437803,0
Something to Remind You,-1.3217176597251579,-0.46355444733272355,0
Tangled up in You,-0.9785826879679114,-0.3099797431666696,0
Zoe Jane,-0.7539852519086225,0.546390276532962,0
Just the Two of Us (feat. Bill Withers),0.7682862591598896,-1.2863993309704236,1
Just the Two of Us,1.0989435955805094,-0.47168922299480975,1
Mister Magic,0.6747039941351858,-0.26634776461547943,1
Winelight,0.8743461595212204,-1.7417002596938604,1
Make Me a Memory,0.9928836952191784,-1.7661045866801193,1
"Take Me There (7"" Version)",1.1363765015903908,-1.2489300612541474,1
Crash into Me,-0.5293878158493337,-0.8315914189537796,0
Where Are You Going,-1.1345531296757505,-0.18006984092668532,0
The Space Between,-1.3716282010716663,0.27424505438316554,0
You & Me,0.163120945333473,0.019108908617731204,1
Satellite,0.5312111877639735,0.22346433358347514,1
What Would You Say,0.08201631564539646,0.6681654031108603,1
#41,-0.3047903797900455,-0.152953922053064,0
Grey Street,-0.6167312632057238,0.5633993529173242,0
So Much to Say,0.5561664584372278,0.17317662949057802,1
Forever Young - 2019 Remaster,-0.8912392406115213,-0.5720181228272075,0
Big in Japan - 2019 Remaster,0.8181968005063982,-0.15985615594816766,1
Big in Japan - Single Version; 2019 Remaster,0.9180178831994155,-0.29962639232401433,1
Sounds Like a Melody - 2019 Remaster,0.4625841934125241,0.10464730724633564,1
Dance With Me,-0.43580555082462996,-0.9891102567741785,0
Sounds Like a Melody,0.15064330999684583,-0.2818777908794626,1
I Die For You Today,-0.267357473780164,1.1200152148867453,0
A Victory of Love - 2019 Remaster,0.6934204471401266,-0.7393972947834684,1
Jerusalem,0.13816567466021867,-0.3035705259783592,1
Forever Young - Special Dance Version; 2019 Remaster,-0.6167312632057238,-0.05262502222066636,0
You And Me,-1.040970864651047,-0.08467110816221847,0
Hanging By A Moment,-0.5293878158493337,0.6102359400626698,0
From Where You Are,-1.63989736080915,-0.8555027292332458,0
Whatever It Takes,-1.1657472180173185,0.795117205110086,0
Broken,-0.5730595395275287,0.4088386153376844,0
Halfway Gone,-0.5169101805127065,0.6309426417479803,0
Between The Raindrops,-0.629208898542351,0.17687425479152627,0
Blind,-1.2530906653737086,0.6395704341168598,0
Everything,-3.0935418775262127,-0.24712011305054832,0
First Time,-1.1470307650123777,1.2760550025867647,0
SOUVENIR,-0.02404358471593439,0.5900222550841523,1
クロノスタシス,0.4563453757442105,-0.02378354487326944,1
天体観測,-1.6211809078042094,0.9462268257421741,0
"Hello,world!",-0.18001402642377387,0.47884698770230594,0
なないろ,-0.20496929709702819,0.7502526847919129,0
ray,-0.09890939673569735,0.9087575560258977,0
新世界,-0.41085028015137565,1.063071785252141,0
記念撮影,-0.06771530839412945,0.12510750057824974,0
Aurora,-0.5293878158493337,0.8772044867911387,0
All Day And Night,-0.36717855647318126,0.8094146896070861,0
All Stars,0.9304955185360426,0.9642219355401226,1
Places,0.6372710881253043,0.8703022528960352,1
Lonely Heart,0.999122512887492,0.7660292194092924,1
Do It Right,1.11766004858545,0.7527177683258786,1
Juliet & Romeo,0.537450005432287,-0.15665154735401246,1
Tequila - Jax Jones & Martin Solveig Present Europa,0.9180178831994155,0.07136867953780078,1
Zapatillas,-1.2343742123687678,1.2346415992161432,0
Besos,-0.31102919745835905,1.0068678806777265,0
Contigo (feat. Natalia Lafourcade),0.6310322704569907,0.022313517211886392,1
Puede Ser (with Amaia Montero),-1.334195295061785,0.669890961584636,0
Una Foto en Blanco y Negro,-0.5044325451760794,0.9062924724919322,0
Volvera,-0.3609397388048677,1.059867176657986,0
La Madre de Jose,0.019628138962260667,1.1217407733605211,1
Insoportable,-0.06771530839412945,0.8007868972382066,0
Aunque Tu No Lo Sepas,0.7058980824767538,0.47588888746154734,1
Peter Pan,-0.3609397388048677,0.9940494463011058,0
Poison,-2.1577192272791765,0.4638099781451161,0
School's Out,-2.0703757799227867,-0.4307688363309815,0
Feed My Frankenstein,-0.5917759925324695,-0.15837710582778827,0
Bed of Nails,-2.3324061219919567,0.44211724304621924,0
Only Women Bleed,-1.8208230731902435,-0.2727569818037898,0
Paradise By the Dashboard Light,-1.8707336145367521,-0.05213200551387331,0
I'd Do Anything For Love (But I Won't Do That) - Single Edit,-1.29052357138359,0.2557569278784239,0
Two Out of Three Ain't Bad,-0.24864102077522326,-0.4307688363309815,0
Bat Out of Hell,-2.6318693700710085,-0.056076139168218186,0
You Took The Words Right Out of My Mouth (Hot Summer Night),-1.040970864651047,-0.3407932873412389,0
I'd Do Anything For Love (But I Won't Do That),-1.6211809078042094,-0.7376717363096922,0
Hot Patootie - Bless My Soul,-0.909955693616462,0.15197691109847422,0
Rock And Roll Dreams Come Through,-0.385895009478122,0.9864076873458125,0
I'd Lie For You (And That's The Truth),-1.3529117480667259,-0.15813059747439184,0
Truly Madly Deeply,-0.44204436849294354,-0.36569063103429117,0
I Knew I Loved You,-0.09890939673569735,-0.6136780345512255,0
To the Moon & Back,-0.2611186561118504,0.0053044408275241175,0
I Want You,0.013389321293947088,0.23431070113292346,1
Affirmation,-0.9037168759481484,-0.18598604140820243,0
Crash and Burn,-0.27983510911679116,-0.26314315602132426,0
The Animal Song,0.163120945333473,-0.06716901507106314,1
Break Me Shake Me,0.8181968005063982,0.13989800178204292,1
Your Love (9PM),0.2691808456948038,0.44063819292584006,1
9Pm (Till I Come),0.28789729869974456,0.23751530972707888,1
Don't Stop,0.5312111877639735,0.5118791070574443,1
Your Love (9PM) - Tiësto Remix,0.39395719906107474,1.0187002816407613,1
Ecstasy,0.2005538513433545,0.13718640989468103,1
Ecstasy - Morten Granau Remix,0.3814795637244483,-0.023290528166476386,1
9 Pm - Till I Come,1.0490330542340005,-0.09132683370392548,1
Roll Me Up and Smoke Me When I Die - Live,-1.2406130300370815,-0.401680850630188,0
On The Road Again - Live,-1.3404341127300987,0.0020998322333689286,0
"(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990",-0.4545220038295707,-0.338081695453877,0
"Mammas Don't Let Your Babies Grow Up to Be Cowboys - Live at Nassau Coliseum, Uniondale, NY - March 1990",-2.238823856967253,-0.4080900678184983,0
Born and Raised in Black and White,0.655987541130245,-1.077360247290145,1
Wednesday Main Titles,-0.8288510639283855,-1.0958483737948868,0
The Batman Theme,-2.650585823075949,-0.6671703472382776,0
Main Title,-2.4384660223532877,-0.8237031516450899,0
Kidnap The Sandy Claws,0.7370921708183217,-1.1384943189324908,1
Pupilas Lejanas,0.42515128740264263,-0.2562409221262206,1
Runaway,1.254914037288348,-0.23454818702732397,1
Runaway,0.31285256937299893,0.5269161166146342,1
Waitin',1.598049009045595,-1.4934663478235297,1
Párate Y Mira,0.8306744358430254,0.11598669150257723,1
Anónimos (feat. Carla Morrison),0.5686440937738549,0.06964312106402498,1
Sin Cadenas,0.6185546351203636,0.019108908617731204,1
Complicado Y Aturdido,0.4001960167293883,-0.26881284814944495,1
Tierra Firme Remix,0.8993014301944747,0.5101535485836686,1
Sin Cadenas,0.6934204471401266,-0.027727678527614322,1
Nothing's Gonna Change My Love for You,-0.4545220038295707,0.5651249113911002,0
Give Me the Night,1.3984068436595605,-2.0417009257774676,1
Give Me the Night,1.3048245786348567,-0.1085824184416844,1
Breezin',0.3502854753828804,-0.5251815356818623,1
You Are the Love of My Life,-1.3279564773934716,-0.3469559961761529,0
Love X Love,1.0739883249072548,-1.313268741490648,1
You're Beautiful,-0.5980148102007831,-0.08319205804183909,0
You Raise Me Up,-2.326167304323643,-0.8286333187130213,0
Yesterday,-1.8333007085268707,-0.0659364733040804,0
You're so Vain,0.20679266901166807,-0.19461383377708188,1
You Belong to Me,0.05706104497214214,-0.1127730604494257,1
Why,0.2005538513433545,-0.4110481680592571,1
Mockingbird,0.5624052761055414,-1.2366046435843194,1
The Right Thing to Do,-1.63989736080915,-0.4004483088632054,0
All The Things You Are,-1.3965834717449206,-0.66988193912564,0
Tranquillo (Melt My Heart),-0.25487983844353684,-0.06963409860502864,0
Auf gute Freunde,-0.07395412606244303,0.22765497559121667,0
Wir ham' noch lange nicht genug,-0.44204436849294354,-0.9632268796675402,0
Nichts ist für die Ewigkeit,-1.6149420901358957,0.007276507654696559,0
Viva los tioz,-0.4170890978196892,0.5641388779775139,0
"Gehasst, Verdammt, Vergöttert",-0.1737752087554603,-0.796587232771469,0
Kirche,-0.3235068327949862,0.23850134314066498,0
So sind wir,-1.334195295061785,0.6933092551573087,0
Terpentin,-0.7789405225818768,0.7512387182054991,0
Leere Worte,-0.4233279154880028,0.5725201619929969,0
Sou Teu Fã,0.9429731538726698,0.3654531451398907,1
Deixa de Onda (Porra Nenhuma),1.180048225268585,0.6824628876078603,1
Só Você,1.2985857609665432,1.6278224228836484,1
Agora é Tudo Meu,1.3859292083229333,1.0068678806777265,1
Isso Que é Vida,1.4607950203426963,0.9430222171480189,1
Medley da Gaiola - DENNIS Remix,1.685392456401985,0.45123805212189194,1
Lágrima por Lágrima (feat. Gusttavo Lima) - Ao Vivo,0.7308533531500081,0.5449112264125828,1
Eu Gosto Assim - Dennis Remix,0.163120945333473,0.8407212504884486,1
Te Prometo,1.1987646782735257,0.5091675151700822,1
Malandramente,1.7727359037583752,0.6484447348391358,1
"Y, ¿Si Fuera Ella? - + Es +",-1.7334796258338538,0.4019363814425809,0
Himno A La Alegría,-2.007987603239651,-0.7199231348651405,0
Entre Sobras Y Sobras Me Faltas,-1.053448499987674,-0.49732609174805126,0
Estoy Hecho De Pedacitos De Ti,-0.5231489981810201,0.1559210447528191,0
Entre Sobras Y Sobras Me Faltas,-1.3092400243885307,-0.282124299232859,0
Mi Héroe,-0.8413286992650126,-0.004309384954941669,0
Devuélveme La Vida,-1.2655683007103358,-0.5895202159183629,0
Mi Héroe,-1.4714492837646835,-0.8964231158970736,0
Ya Lo Sabes,-0.24240220310690969,0.2789287130976999,0
El Viaje,-0.479477274502825,0.5508274268941001,0
Stay Fly,1.0178389658924327,0.402429398149374,1
Half On a Sack,1.803929992099943,0.3918295389533221,1
Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),1.9848557044810362,0.8010334055916033,1
Slob On My Nob (feat. Project Pat),1.4857502910159506,0.5478693266533413,1
That's Right (feat. Akon) - Explicit Album Version,1.2174811312784666,0.31910957470133844,1
Late Nite Tip,1.6791536387336714,-0.11203353538923601,1
Roll With It (feat. Project Pat),1.1238988662537637,0.6484447348391358,1
"Lolli Lolli (Pop That Body) (feat. Project Pat, Young D & Superpower) - Explicit Album Version",1.6479595503921036,0.42338260818808116,1
Neighborhood Hoe,1.5543772853673998,-0.5042283256431549,1
Infinita Highway - Ao Vivo,0.044583409635514985,-0.0669225067176665,1
Até O Fim - Ao Vivo,0.05706104497214214,-0.10241970960677044,1
"Era um Garoto, Que Como Eu, Amava os Beatles e os Rolling Stones",-0.3609397388048677,0.4857492215974096,0
Refrão De Bolero - Ao Vivo,-1.9081665205466336,-0.3509001298304978,0
O Papa É Pop - Ao Vivo,0.1880762160067273,-0.050159938686700864,1
3 X 4 - Ao Vivo,0.1880762160067273,-0.40661101769811897,1
Infinita Highway,0.17559858067010015,-0.4287967695038093,1
Era Um Garoto Que Como Eu Amava Os Beatles E Os Rollings Stones (C'Era Un Ragazzo Che Come Me Amava I Beatles E I Rolling Stones) - Ao Vivo,0.3003749340363718,-0.2306040533729791,1
Pose - Ao Vivo,0.21303148667998165,-0.22370181947787546,1
Never Too Much,0.6747039941351858,-1.1032436243967831,1
Endless Love (with Mariah Carey),-2.463421293026542,-0.0881222251097703,0
Dance With My Father,0.7058980824767538,-0.6361102947103118,1
I'd Rather,0.49377828175409205,-0.262650139314531,1
Always and Forever,-1.2281353947004543,-0.5362744115847072,0
Take You Out - Radio Edit,0.7870027121648303,0.5266696082612378,1
Don't You Know That?,-0.09267057906738377,-1.0576395790184205,0
Cherry-coloured Funk,-0.8475675169333262,0.3888714387125635,0
Heaven or Las Vegas,-2.6443470054076355,0.4746563456945646,0
Lorelei,-1.5775091841260143,-0.44481981247458524,0
Pitch the Baby,-0.9224333289530892,0.16306978700131916,0
Serpentskirt,-1.0908814059975556,0.22420385864366485,0
Iceblink Luck,-1.434016377754802,0.41574084923278803,0
Frou-frou Foxes in Midsummer Fires,-1.3778670187399797,0.342034851567218,0
Fifty-fifty Clown,-0.9037168759481484,0.0025928489401619843,0
Man Kyoon Behka Re Behka Aadhi Raat Ko,-0.28607392678510474,-0.041039129611028353,0
Monsta Mashup 2019 by DJ Notorious and Lijo George,-0.5356266335176473,0.9339014080723463,0
Ek Do Teen (Palak Muchhal Version),0.2504643926898631,0.5744922288201694,1
"Hawa Hawai 2.0 (From ""Tumhari Sulu"")",1.0490330542340005,0.6252729496198596,1
"Zindagi Ki Yehi Reet Hai (From ""Koi Jaane Na"")",0.17559858067010015,-0.13742389578908132,1
"Aatuthottil (From ""Poonilamazha"")",-0.7165523458987411,-0.23331564526034101,0
Dil Ke Dictionary Mashup(Remix By Chandra-Surya),-1.0908814059975556,0.16479534547509497,0
Karz Theme - Instrumental,-0.7851793402501904,-0.8722652972642114,0
Tandav,-0.866283969938267,-0.4108016597058607,0
Return of the Mack,0.5561664584372278,0.49585606408666844,1
Cooped Up / Return Of The Mack,0.6310322704569907,0.6432680594178082,1
Provide (feat. Chris Brown & Mark Morrison),0.050822227303828564,0.8074426227799136,1
Innocent Man,1.1301376839220771,0.010727624602248166,1
Return of the Mack - C&J X-Tended Radio Edit,0.8681073418529068,0.006290474241110229,1
Return Of The Mack - Seeb Remix,-0.01156594937930723,0.3698902955010288,1
Return of the Mack - C&J Street Remix,0.9866448775508648,-0.42386660243587787,1
I'm On 2.0,-0.6042536278690966,0.17662774643812962,0
Return of the Mack (Mark Morrison vs. Bad Royale),0.23174793968492238,0.838256166954483,1
"Forever and Ever, Amen",0.3190913870413125,-0.39477861673508474,1
Deeper Than the Holler,0.1319268569919051,-0.29592876702306586,1
Three Wooden Crosses,-0.6416865338789781,-0.46478698909970606,0
If I Didn't Have You,0.3003749340363718,-0.869800213730246,1
Diggin' Up Bones,0.5124947347590327,-0.20669274309351296,1
On the Other Hand,0.1943150336750409,-0.6223058269201045,1
I Told You So,-0.06771530839412945,-0.5436696621866037,0
Better Class of Losers,-0.22368575010196895,0.09675903993764587,0
1982,-0.07395412606244303,-0.18204190775385756,0
It's A Great Day To Be Alive,-0.19249166176040103,0.6053057729947388,0
Here's a Quarter (Call Someone Who Cares),0.13816567466021867,-0.025509103347045245,1
I Don't Need Your Rockin' Chair - Version w/special guests,0.33780784004625325,-0.6457241204927774,1
I'm Gonna Be Somebody,-0.3921338271464356,0.17859981326530205,0
T-R-O-U-B-L-E,-2.051659326917846,0.7554293602132407,0
Modern Day Bonnie and Clyde,0.1319268569919051,0.570794603519221,1
Anymore,-0.554343086522588,-0.7144999510904162,0
"Ven, Te Necesito",0.281658481031431,-0.11228004374263265,1
Al Final,-1.7272408081655402,1.0125375728058472,0
Sin Dolor,-1.1470307650123777,-0.7970802494782623,0
Cúbreme,-0.31726801512667263,0.22198528346309576,0
Si Puedes Creer,-1.4589716484280564,-0.6425195118986222,0
Descansa,0.11321040398696436,0.7117973816620503,1
Vuelve a Casa,0.2005538513433545,-0.21827863570315117,1
"Paz Medley: Salmo 121 / Paz, Cuán Dulce Paz",-0.2985515621217319,0.27030092072882067,0
Iglesia,-0.27983510911679116,0.6124545152432388,0
Al Taller del Maestro,0.21303148667998165,0.5155767323583926,1
Tu fidelidad,-1.2218965770321406,-0.4613358721521545,0
Temprano yo te buscaré,-0.5980148102007831,-0.014169719090803874,0
Tu mirada,-1.0596873176559876,-0.22025070253032383,0
Gracias,-1.995509967903024,0.07506630483874903,0
Renuévame,0.25670321035817667,-0.6580495381626053,1
Su Poder,-1.0347320469827332,0.487721288424582,0
Dios imparable (feat. Marcos Witt),-2.6443470054076355,0.16356280370811221,0
Yo te busco,-2.2325850392989395,0.4394056511588573,0
Papa fait le pitre,-0.3484621034682405,0.48500969653721987,0
Printemps blanc,-0.13010348507726524,-0.2567339388330139,0
Sors de ma tête,0.08825513331371004,-1.1335641518645598,1
Pardonnable,0.5124947347590327,-0.8468749368643663,1
Loi de la calle,0.5748829114421685,0.3008679565499934,1
J'dois l'oublier,-0.06147649072581587,-0.486972740905396,0
Reda - Partie 3,0.15064330999684583,0.2821333216918551,1
Millenials (Génération Y),0.17559858067010015,0.14014451013543958,1
Amiga (feat. Soolking),0.9866448775508648,0.299388906429614,1
C'est pas assez,0.8244356181747118,-0.021811478046097,1
Feliz Feliz,1.1426153192587043,0.19166475599531946,1
Ayúdame,0.999122512887492,0.15567453639942247,1
Mambo Lupita,1.9411839808028417,0.3319280090779594,1
Quién Piensa En Ti,0.880584977189534,-0.13052166189397768,1
La Bota,1.7789747214266887,0.45394964400925386,1
Orgullosa María,1.685392456401985,-0.7620760632959511,1
Dónde Estarás,0.3814795637244483,0.13398180130052562,1
One Love,-0.4545220038295707,1.0396534916794684,0
Still...,0.687181629471813,0.8811486204454837,1
Guts!,-0.06771530839412945,1.1885445371309875,0
Sakura Sake,-1.2281353947004543,0.8848462457464319,0
Historia sin fin,0.9554507892092969,-0.3435048792286013,1
Me llamo Raquel,-0.04899885538918871,0.48427017147703016,0
"Mi luna, mi estrella",1.4670338380110097,0.04770387761173149,1
La culebra,1.510705561689205,-0.04325770479159721,1
Chiquita bonita,1.2985857609665432,-1.675389512630187,1
Al gato y al ratón,1.1925258606052123,0.2148365412145957,1
Leña de pirul,-0.9473885996263435,0.3260118085964421,0
La suegra,1.8413628981098245,-0.3149099102346006,1
Sangre de indio,-0.7227911635670546,0.027243684279817385,0
O Re Piya,-0.24864102077522326,-0.35656982195861847,0
Ainvayi Ainvayi,0.39395719906107474,-0.04449024655857996,1
Thug Le,0.8868237948578476,0.4625774363781333,1
Chak De India,0.805719165169771,-0.28434287441342804,1
Aaja Nachle,0.9055402478627883,0.12609353399183607,1
Aadat Se Majboor,1.3110633963031704,-0.10389875972714982,1
Ishq Hua,-1.3778670187399797,-0.12904261177359827,0
Dillagi,-0.25487983844353684,0.8286423411720174,0
Doob Ja,0.5873605467787957,0.717467073790171,1
Melliname,0.2255091220166088,-0.9499154285841261,1
Naaloney Pongaynu,0.5499276407689142,0.040555135363231416,1
Yedho Ondru,0.5561664584372278,-0.190669700122737,1
"Devathaiya Kandein (From ""Kadhal Kondaen"")",1.5793325560406541,-0.8350425359013317,1
Vizhigalil Vizhigalil,0.6310322704569907,-0.5981480082872423,1
Januari,-0.24864102077522326,0.17021852924981926,0
Sekali Ini Saja,-0.6229700808740374,-0.4805635237170856,0
Akhir Cerita Cinta,-1.4964045544379379,0.13250275118014646,0
Sedih Tak Berujung,-1.8457783438634978,-0.4172108768941711,0
Terserah,-0.5356266335176473,-0.1665118814898749,0
Kasih Putih,-1.0784037706609284,-0.10439177643394289,0
Malaikat Juga Tahu,-1.097120223665869,-0.44136869552703323,0
You Are My Everything (feat. Red),-0.22368575010196895,0.22321782523007852,0
Kisah Romantis,0.7682862591598896,0.3550997942972354,1
Olsun,0.2754196633631174,-1.2713623214132337,1
İyileşiyorum,-0.9473885996263435,0.5981570307462385,0
Aşk,-1.4464940130914292,0.12190289198409456,0
Peşimde Kara Geceler - Live,0.3502854753828804,-0.5313442445167758,1
Vur Yüreğim,-2.288734398313762,-0.47686589841613714,0
Bir Çaresi Bulunur,0.15064330999684583,0.8483630094437419,1
Bu Böyle,0.5312111877639735,1.3384216159960929,1
Kime Diyorum,0.8868237948578476,0.7164810403765849,1
Yanarım,-0.7352687989036818,0.08418711391442153,0
Mi Piquito De Oro,0.4688230110808377,0.8910089545813459,1
Solo Una Patada,1.2923469432982295,-0.07431775731956321,1
Rinconcito En El Cielo,0.281658481031431,0.7095788064814815,1
Tragos Amargos,-0.3609397388048677,0.40440146497654644,0
Para Poder Llegar A Ti,0.7870027121648303,0.9247805989966739,1
Un Puño De Tierra,-0.5418654511859609,0.14088403519562925,0
All That She Wants,1.0739883249072548,-0.5665949390524833,1
The Sign,1.1363765015903908,0.12165638363069792,1
Beautiful Life,0.7682862591598896,0.523711508020479,1
Life Is a Flower,0.05706104497214214,0.3410488181536319,1
Don't Turn Around,0.7433309884866353,-0.20718575980030624,1
Happy Nation,0.26294202802649025,0.5574831524358071,1
Wheel of Fortune,0.9928836952191784,0.13669339318788776,1
Cruel Summer,0.5935993644471093,1.336203040815524,1
"Always Have, Always Will",0.33156902237793967,1.1560054344826425,1
Lucky Love,0.8930626125261611,0.037597035122472644,1
It's Not Unusual,-0.9349109642897163,-0.6474496789665531,0
Sexbomb,1.0927047779121957,0.8505815846243108,1
She's A Lady,-0.7227911635670546,-0.42164802725530925,0
Delilah,-0.6104924455374102,-0.8747303807981769,0
Help Yourself,-0.06147649072581587,0.02675066757302433,0
Burning Down The House,1.0615106895706277,0.39059699718633933,1
Mama Told Me Not To Come,0.050822227303828564,0.46011235284416785,1
When a Man Loves a Woman,-0.9349109642897163,-0.8172939344567796,0
Said I Loved You...But I Lied,-0.49195490983945217,-0.30899370975308343,0
Go the Distance,-1.63989736080915,-0.18500000799461633,0
How Can We Be Lovers,-1.4152999247498612,-0.7766200561463481,0
Soul Provider,-0.10514821440401093,-0.8589538461807974,0
Love Is a Wonderful Thing,0.6310322704569907,-0.3757974735235496,1
Fathers & Daughters,-0.7727017049135633,-0.4571452301444127,0
Get Up Offa That Thing,1.4857502910159506,0.11869828338993936,1
People Get Up And Drive Your Funky Soul - Remix,1.0864659602438822,0.481065562882875,1
"It's A Man's, Man's, Man's World",-1.3841058364082934,0.49117240537213386,0
The Payback,1.510705561689205,-0.8865627817612116,1
Unchained (The Payback / Untouchable),-0.3921338271464356,0.6501702933129117,0
"Living in America - From ""Rocky IV"" Soundtrack",0.7807638944965167,-0.7327415692417611,1
Tainted Love,-0.7851793402501904,-0.22025070253032383,0
"Say Hello, Wave Goodbye - 7"" Single Version",-2.7316904527640253,-0.5885341825047768,0
Tainted Love / Where Did Our Love Go - Extended Version / Medley,0.45010655807589695,-1.1066947413443353,1
"Torch - 7"" Single Version",-0.3547009211365541,-0.7199231348651405,0
Tainted Love - Jamie Jones 4Z Remix,1.0552718719023142,-0.04818787185952842,1
Purple Zone,-0.16129757341883313,-0.08171300792145993,0
Tainted Love - Re-Recorded,0.8743461595212204,-0.8044755000801588,1
Camarão Que Dorme a Onda Leva,0.6060769997837364,0.17169757937019864,1
Chove Chuva,0.6435099057936179,-0.5096515094178792,1
"Oba, Lá Vem Ela",-0.385895009478122,-0.3028310009181695,0
"Mas, Que Nada!",-0.7103135282304275,-0.3092402181064799,0
Balança Pema,-0.06771530839412945,-0.44062917046684397,0
O Telefone Tocou Novamente,-0.24864102077522326,-0.26905935650284135,0
Take It Easy My Brother Charles,-0.8350898815966991,0.3903504888329427,0
(Don't Fear) The Reaper,-1.8270618908585572,-0.28582192453380745,0
Burnin' for You,-0.5855371748641559,-0.41622484348058497,0
Then Came the Last Days of May,-1.6149420901358957,-0.9442457364560054,0
Godzilla,-1.5775091841260143,-0.08097348286127022,0
Cities On Flame with Rock and Roll,-1.8021066201853029,-0.29987290067741074,0
Veteran of the Psychic Wars,-1.0784037706609284,-0.6277290106948288,0
(Don't Fear) The Reaper,-1.2031801240272,-0.8054615334937448,0
Astronomy,-2.0454205092495323,-0.18302794116744367,0
Transmaniacon MC,-1.0784037706609284,-0.6597750966363811,0
Big Time Sensuality,0.6060769997837364,-1.1981493404544568,1
I Will Survive,0.8993014301944747,-0.5375069533516897,1
I Will Survive - 1981 Re-recording,0.26294202802649025,-0.7214021849855198,1
Never Can Say Goodbye - Single Version,-0.09267057906738377,1.0379279332056923,0
Can't Take My Eyes Off of You - Black Box Mix,0.5811217291104821,-1.429620684293822,1
Can't Take My Eyes Off of You - Radio Edit,0.6622263587985586,0.7357086919415163,1
I Will Survive - Extended Version,0.9429731538726698,-0.6634727219373295,1
I Will Survive,0.11944922165527794,0.16454883712169857,1
No Diggity,1.5044667440208912,0.6696444532312394,1
We Gonna Take U Back (Lude) / Don't Leave Me,1.0490330542340005,0.717467073790171,1
Before I Let You Go,0.2754196633631174,0.1640558204149055,1
No Diggity,0.7121369001450674,0.44803344352773655,1
No Diggity - Radio Version,1.404645661327874,0.5629063362105312,1
No Diggity,1.4233621143328148,0.48550271324401295,1
"Take Me There - From ""The Rugrats Movie"" Soundtrack",-1.402822289413234,0.6114684818296525,0
Joy,0.21927030434829523,-0.26979888156303106,1
No Diggity - Nathan Dawe Remix,1.11766004858545,0.6790117706603086,1
Deep,-0.43580555082462996,0.7285599496930162,0
La bohème,-1.55255391345276,0.010974132955644804,0
She (Tous Les Visages De L’Amour),-0.3484621034682405,-0.662486688523743,0
Que c'est triste Venise,-1.8457783438634978,0.05411309480004187,0
Mes emmerdes - Remastered 2014,-0.5418654511859609,0.2535383526978548,0
Comme ils disent,-1.889450067541693,0.009495082835265418,0
Yesterday When I Was Young,-1.8769724322050658,-0.338081695453877,0
Lanterna Dos Afogados,0.5624052761055414,-0.27423603192416923,1
Aonde Quer Que Eu Vá,-0.16129757341883313,-0.14334009627059865,0
Meu Erro,0.8868237948578476,0.19388333117588855,1
Vital E Sua Moto,-1.040970864651047,-0.1652793397228919,0
Ela Disse Adeus,1.1550929545953315,-0.8034894666665726,1
Óculos,-0.7040747105621139,-0.007760501902493276,0
Caleidoscópio - Ao Vivo,-0.3047903797900455,-0.9548455956520571,0
Tendo A Lua - Ao Vivo,-0.8600451522699534,0.36126250313214936,0
Bye Bye,0.050822227303828564,0.3592904363049769,1
La Pachanga,0.34404665771456683,0.6311891501013769,1
Auto Rojo,0.8618685241845933,0.3247792668294591,1
Mojada,0.2504643926898631,0.46183791131794366,1
Fondo Profundo,1.2050034959418394,0.328723400483804,1
Voy a Vos,0.013389321293947088,-0.4421082205872229,1
Te Quiero Tanto,0.7994803475014575,0.281147288278269,1
Todo lo que fue,0.07577749797708289,-0.683193390209054,1
Ni Tú Ni Nadie,0.8306744358430254,0.19536238129626793,1
Resistiré,-1.097120223665869,0.689858138209757,0
Manto Estelar,-0.22368575010196895,0.19412983952928517,0
Morir Tres Veces,0.3253302047096261,0.3161514744605799,1
Mejor Ya No,-0.2735962914484776,0.7936381549897066,0
No Importa Que el Sol Se Muera,0.44386774040758337,0.5860781214298074,1
Juegos de Amor,0.3253302047096261,0.23505022619311317,1
We Are The World - Live,-1.858255979200125,0.24712913550954443,0
"Rigoletto: ""La donna è mobile""",-1.596225637130955,-0.7591179630551929,0
My Way,-1.5213598251111922,-0.7946151659442967,0
It's A Man's World - Live,-1.63989736080915,-0.28582192453380745,0
Anunciação,-0.5418654511859609,-0.11425211056980508,0
La Belle De Jour,0.019628138962260667,-1.1668427795730947,0
Tropicana (Morena Tropicana),0.08825513331371004,0.16997202089642283,1
Flor de Tangerina,-0.6791194398888596,0.0321738513477486,0
Anunciação - Jopin Remix,0.31285256937299893,0.44113120963263314,1
Anunciação - Ao Vivo,-0.5356266335176473,0.05189451961947301,0
Coração Bobo - Ao Vivo,-1.0472096823193604,-0.43939662869986096,0
Girassol,-1.3466729303984122,-0.5463812540739656,0
Sabiá - Ao Vivo,-1.5151210074428785,-0.16478632301609863,0
Semi-Charmed Life,0.08825513331371004,0.20078556507099218,1
Jumper - 1998 Edit,-0.1675363910871467,-0.4524615714298786,0
Never Let You Go - 2008 Remaster,0.6372710881253043,0.5809014460084798,1
How's It Going to Be,-0.40461146248306207,-0.4859867074918099,0
Losing a Whole Year,-1.278045936046963,0.2688218706084413,0
Motorcycle Drive By,-1.259329483042022,-0.46873112275405093,0
Deep Inside of You - 2008 Remaster,-0.7727017049135633,0.7071137229475158,0
The Background,-1.1220754943391233,-1.0517233785369033,0
